condition,ex2_order,ex1_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex1_umlaut,ex2_allomorph,item,first,second
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_22,2.0,Februar,2.71875,-0.71875,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_25,1.0,Oktober,1.75,-0.75,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_30,2.0,Februar,3.0625,-1.0625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_48,7.0,Oktober,4.53125,2.46875,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_51,2.0,Oktober,1.96875,0.03125,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_57,7.0,Februar,3.59375,3.40625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_58,5.0,Oktober,4.133333333,0.8666666669999996,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_62,4.0,Februar,3.875,0.125,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_67,6.0,Oktober,4.0,2.0,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_70,2.0,Februar,2.71875,-0.71875,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_79,1.0,Oktober,2.25,-1.25,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_83,1.0,Oktober,2.09375,-1.09375,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_84,6.0,Februar,3.96875,2.03125,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_85,4.0,Februar,4.0,0.0,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_86,5.0,Februar,4.0,1.0,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_88,1.0,Februar,2.09375,-1.09375,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_94,2.0,Oktober,2.90625,-0.90625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_97,2.0,Oktober,3.09375,-1.09375,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_105,3.0,Februar,3.75,-0.75,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_110,1.0,Februar,1.78125,-0.78125,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_117,1.0,Oktober,2.25,-1.25,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_122,2.0,Oktober,2.625,-0.625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_124,4.0,Oktober,2.78125,1.21875,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_132,2.0,Februar,1.9375,0.0625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_133,4.0,Februar,4.15625,-0.15625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_137,1.0,Oktober,1.9375,-0.9375,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_143,1.0,Februar,2.1875,-1.1875,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_145,3.0,Februar,4.15625,-1.15625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_155,4.0,Februar,3.21875,0.78125,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_158,1.0,Oktober,1.90625,-0.90625,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_167,7.0,Februar,3.8125,3.1875,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6.2,NaN,NaN,Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,participant_168,4.0,Februar,4.03125,-0.03125,complex,NaN,mismatch,"Irgendwann möchte jedes Kind ein eigenes Zimmer.
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.",Geborgen,Unabhängigkeit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_4,2.0,Februar,3.65625,-1.65625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_5,7.0,Oktober,4.0625,2.9375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_6,2.0,Februar,3.03125,-1.03125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_9,5.0,Oktober,4.09375,0.90625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_11,7.0,Februar,4.71875,2.28125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_13,1.0,Februar,2.35483871,-1.3548387100000001,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_18,2.0,Oktober,3.3125,-1.3125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_21,3.0,Februar,3.8125,-0.8125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_22,2.0,Februar,2.71875,-0.71875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_25,1.0,Oktober,1.75,-0.75,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_30,2.0,Februar,3.0625,-1.0625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_48,7.0,Oktober,4.53125,2.46875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_51,1.0,Oktober,1.96875,-0.96875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_57,2.0,Februar,3.59375,-1.59375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_58,1.0,Oktober,4.133333333,-3.1333333330000004,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_62,1.0,Februar,3.875,-2.875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_67,3.0,Oktober,4.0,-1.0,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_70,2.0,Februar,2.71875,-0.71875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_79,1.0,Oktober,2.25,-1.25,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_83,1.0,Oktober,2.09375,-1.09375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_84,4.0,Februar,3.96875,0.03125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_85,2.0,Februar,4.0,-2.0,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_86,1.0,Februar,4.0,-3.0,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_88,1.0,Februar,2.09375,-1.09375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_94,1.0,Oktober,2.90625,-1.90625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_97,6.0,Oktober,3.09375,2.90625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_105,2.0,Februar,3.75,-1.75,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_110,1.0,Februar,1.78125,-0.78125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_117,1.0,Oktober,2.25,-1.25,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_122,4.0,Oktober,2.625,1.375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_124,1.0,Oktober,2.78125,-1.78125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_132,1.0,Februar,1.9375,-0.9375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_133,3.0,Februar,4.15625,-1.15625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_137,1.0,Oktober,1.9375,-0.9375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_143,1.0,Februar,2.1875,-1.1875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_145,6.0,Februar,4.15625,1.84375,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_155,3.0,Februar,3.21875,-0.21875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_158,1.0,Oktober,1.90625,-0.90625,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_167,1.0,Februar,3.8125,-2.8125,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mis 6'.3,NaN,NaN,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,participant_168,7.0,Februar,4.03125,2.96875,complex,NaN,mismatch,Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Liebenswürdig,Bescheidenheit
Mix 6.2,NaN,NaN,Mutproben sind gefähr- und schrecklich.,participant_4,3.0,Februar,3.65625,-0.65625,complex,umlaut mix,NaN,"Immer wieder sterben junge Leute bei Mutproben.
Mutproben sind gefähr- und schrecklich.",gefähr,schrecklich
Mix 6.2,NaN,NaN,Mutproben sind gefähr- und schrecklich.,participant_5,2.0,Oktober,4.0625,-2.0625,complex,umlaut mix,NaN,"Immer wieder sterben junge Leute bei Mutproben.
Mutproben sind gefähr- und schrecklich.",gefähr,schrecklich
Mix 6.2,NaN,NaN,Mutproben sind gefähr- und schrecklich.,participant_6,1.0,Februar,3.03125,-2.03125,complex,umlaut mix,NaN,"Immer wieder sterben junge Leute bei Mutproben.
Mutproben sind gefähr- und schrecklich.",gefähr,schrecklich
